TeamName,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,Wins
TeamName,0
New Mexico State,230.0,444.0,1716.0,407.0,265.0,2900.0,13.0,13.0,535.0,524.0,3594.0,338.0,218.0,3000.0,10.0,21.0,3,3,3,3,3,3,3,3,3,3,3,3
No Carolina State,251.0,519.0,1952.0,426.0,249.0,2890.0,15.0,6.0,362.0,431.0,2162.0,383.0,227.0,2631.0,12.0,23.0,3,3,3,3,3,3,3,3,3,3,3,3
North Texas,357.0,504.0,2208.0,372.0,240.0,2731.0,14.0,8.0,217.0,399.0,1501.0,414.0,245.0,2765.0,17.0,21.0,5,5,5,5,5,5,5,5,5,5,5,5
Northern Illinois,496.0,617.0,4062.0,383.0,241.0,2900.0,7.0,8.0,330.0,505.0,1952.0,487.0,262.0,3559.0,17.0,45.0,12,12,12,12,12,12,12,12,12,12,12,12,12
Northwestern,266.0,507.0,2069.0,382.0,241.0,2726.0,13.0,7.0,325.0,485.0,2012.0,445.0,266.0,3069.0,19.0,48.0,7,7,7,7,7,7,7,7,7,7,7,7
Notre Dame,295.0,397.0,1787.0,382.0,199.0,2994.0,13.0,3.0,275.0,496.0,2104.0,379.0,230.0,2420.0,9.0,30.0,7,7,7,7,7,7,7,7,7,7,7,7
Ohio State,560.0,587.0,4128.0,344.0,222.0,2612.0,7.0,8.0,277.0,430.0,1334.0,494.0,299.0,3374.0,14.0,42.0,11,11,11,11,11,11,11,11,11,11,11,11,11
Oklahoma,366.0,529.0,2830.0,339.0,193.0,2240.0,10.0,5.0,256.0,402.0,1660.0,379.0,206.0,2376.0,14.0,16.0,9,9,9,9,9,9,9,9,9,9,9,9
Oklahoma State,421.0,464.0,2064.0,427.0,247.0,3222.0,11.0,4.0,240.0,461.0,1595.0,497.0,273.0,2947.0,20.0,56.0,8,8,8,8,8,8,8,8,8,8,8,8
Oregon,502.0,526.0,3340.0,379.0,238.0,3536.0,6.0,12.0,259.0,519.0,1972.0,457.0,262.0,2603.0,15.0,59.0,10,10,10,10,10,10,10,10,10,10,10,10
Oregon State,381.0,322.0,1032.0,591.0,389.0,4585.0,15.0,10.0,385.0,447.0,2318.0,395.0,233.0,2820.0,19.0,33.0,6,6,6,6,6,6,6,6,6,6,6,6
Penn State,299.0,501.0,2088.0,409.0,241.0,3110.0,10.0,12.0,314.0,441.0,1728.0,423.0,249.0,2848.0,13.0,45.0,6,6,6,6,6,6,6,6,6,6,6,6
Purdue,159.0,319.0,805.0,426.0,235.0,2590.0,13.0,9.0,456.0,529.0,2825.0,357.0,233.0,2694.0,13.0,20.0,3,3,3,3,3,3,3,3,3,3,3,3
Rice,385.0,667.0,3122.0,331.0,169.0,2411.0,9.0,9.0,298.0,499.0,2020.0,382.0,195.0,2544.0,14.0,23.0,9,9,9,9,9,9,9,9,9,9,9,9,9
San Diego State,331.0,467.0,1917.0,433.0,245.0,3147.0,14.0,14.0,388.0,429.0,1595.0,457.0,283.0,3116.0,7.0,7.0,8,8,8,8,8,8,8,8,8,8,8,8
South Florida,159.0,358.0,1075.0,357.0,166.0,2002.0,16.0,12.0,343.0,435.0,1677.0,342.0,215.0,2532.0,11.0,6.0,5,5,5,5,5,5,5,5,5,5,5,5
Southern Miss,192.0,335.0,875.0,485.0,249.0,2911.0,26.0,12.0,503.0,567.0,2695.0,323.0,212.0,2531.0,6.0,13.0,4,4,4,4,4,4,4,4,4,4,4,4
Syracuse,247.0,508.0,2331.0,376.0,223.0,2172.0,17.0,4.0,313.0,431.0,1676.0,398.0,237.0,2762.0,15.0,27.0,5,5,5,5,5,5,5,5,5,5,5,5
Temple,286.0,422.0,1792.0,418.0,235.0,2996.0,11.0,8.0,358.0,458.0,2108.0,431.0,278.0,3583.0,3.0,13.0,4,4,4,4,4,4,4,4,4,4,4,4
Tennessee,234.0,460.0,2261.0,344.0,191.0,1979.0,17.0,7.0,348.0,473.0,2488.0,354.0,200.0,2533.0,14.0,52.0,5,5,5,5,5,5,5,5,5,5,5,5
Texas,353.0,530.0,2371.0,408.0,237.0,2706.0,13.0,7.0,306.0,505.0,2164.0,393.0,220.0,2661.0,10.0,21.0,6,6,6,6,6,6,6,6,6,6,6,6
Texas A+M,458.0,435.0,2247.0,451.0,309.0,4211.0,13.0,8.0,371.0,500.0,2656.0,391.0,221.0,2868.0,15.0,65.0,7,7,7,7,7,7,7,7,7,7,7,7
Texas Christian,263.0,402.0,1425.0,419.0,240.0,2715.0,17.0,13.0,303.0,474.0,1570.0,412.0,213.0,2707.0,19.0,38.0,5,5,5,5,5,5,5,5,5,5,5,5
Texas State,259.0,471.0,2058.0,301.0,166.0,1857.0,11.0,6.0,327.0,425.0,1769.0,455.0,271.0,2991.0,11.0,28.0,7,7,7,7,7,7,7,7,7,7,7,7
Texas-San Antonio,272.0,425.0,2099.0,412.0,259.0,2909.0,13.0,8.0,316.0,429.0,1717.0,412.0,241.0,2799.0,8.0,35.0,6,6,6,6,6,6,6,6,6,6,6,6
Toledo,373.0,482.0,2887.0,361.0,213.0,2481.0,10.0,6.0,343.0,510.0,2045.0,360.0,219.0,3016.0,8.0,23.0,8,8,8,8,8,8,8,8,8,8,8,8
Troy,343.0,437.0,1692.0,483.0,325.0,3867.0,9.0,9.0,431.0,472.0,2035.0,397.0,230.0,3763.0,6.0,66.0,7,7,7,7,7,7,7,7,7,7,7,7
U-A-B,298.0,455.0,2137.0,353.0,185.0,2578.0,9.0,11.0,525.0,474.0,2656.0,355.0,232.0,3318.0,7.0,17.0,2,2,2,2,2,2,2,2,2,2,2,2
U.C.L.A.,397.0,530.0,2359.0,362.0,248.0,3019.0,9.0,6.0,289.0,516.0,2045.0,400.0,251.0,2653.0,12.0,41.0,9,9,9,9,9,9,9,9,9,9,9,9
UL-Lafayette,388.0,518.0,2504.0,298.0,182.0,2602.0,12.0,8.0,323.0,446.0,1857.0,384.0,235.0,2871.0,11.0,27.0,8,8,8,8,8,8,8,8,8,8,8,8
UL-Monroe,219.0,389.0,1474.0,471.0,262.0,2850.0,14.0,9.0,362.0,472.0,2271.0,408.0,220.0,2851.0,13.0,48.0,6,6,6,6,6,6,6,6,6,6,6,6
Virginia,227.0,489.0,1879.0,506.0,277.0,2542.0,17.0,9.0,399.0,470.0,2048.0,386.0,195.0,2795.0,10.0,10.0,4,4,4,4,4,4,4,4,4,4,4,4
Virginia Tech,236.0,455.0,1414.0,396.0,228.0,2895.0,13.0,4.0,209.0,413.0,1245.0,333.0,158.0,1990.0,19.0,45.0,6,6,6,6,6,6,6,6,6,6,6,6
Washington,428.0,567.0,2917.0,386.0,252.0,3255.0,7.0,8.0,281.0,461.0,1917.0,457.0,254.0,2666.0,15.0,34.0,6,6,6,6,6,6,6,6,6,6,6,6
Washington State,348.0,224.0,704.0,698.0,433.0,4374.0,23.0,9.0,375.0,502.0,2223.0,407.0,255.0,3136.0,15.0,10.0,5,5,5,5,5,5,5,5,5,5,5,5
West Virginia,309.0,427.0,1784.0,464.0,251.0,3145.0,16.0,16.0,400.0,520.0,2292.0,401.0,244.0,3160.0,12.0,7.0,4,4,4,4,4,4,4,4,4,4,4,4
Western Kentucky,349.0,468.0,2362.0,407.0,266.0,3140.0,16.0,15.0,295.0,451.0,1935.0,312.0,181.0,2135.0,14.0,20.0,6,6,6,6,6,6,6,6,6,6,6,6
Wisconsin,381.0,514.0,3396.0,329.0,201.0,2445.0,12.0,3.0,178.0,380.0,1216.0,399.0,204.0,2312.0,9.0,48.0,6,6,6,6,6,6,6,6,6,6,6,6
Wyoming,333.0,448.0,2283.0,474.0,297.0,3389.0,12.0,12.0,440.0,570.0,2642.0,396.0,273.0,3142.0,9.0,42.0,6,6,6,6,6,6,6,6,6,6,6,6
Colorado,267.0,421.0,1450.0,411.0,235.0,2989.0,15.0,9.0,459.0,506.0,2502.0,418.0,247.0,3114.0,10.0,38.0,5,5,5,5,5,5,5,5,5,5,5,5
Colorado State,432.0,524.0,2646.0,429.0,267.0,3361.0,10.0,7.0,372.0,500.0,1975.0,434.0,273.0,3450.0,9.0,27.0,8,8,8,8,8,8,8,8,8,8,8,8,8
Louisville,377.0,424.0,1802.0,394.0,276.0,3635.0,4.0,6.0,149.0,378.0,1038.0,346.0,177.0,2060.0,16.0,44.0,8,8,8,8,8,8,8,8,8,8,8,8
Ohio,309.0,425.0,1635.0,381.0,232.0,2862.0,10.0,11.0,320.0,488.0,2162.0,343.0,199.0,2546.0,14.0,27.0,8,8,8,8,8,8,8,8,8,8,8,8
Florida State,627.0,473.0,2696.0,407.0,268.0,4166.0,13.0,4.0,139.0,480.0,1515.0,400.0,208.0,1976.0,25.0,62.0,9,9,9,9,9,9,9,9,9,9,9,9,9
Pittsburgh,263.0,410.0,1379.0,379.0,231.0,2842.0,9.0,8.0,326.0,444.0,1927.0,353.0,204.0,2542.0,8.0,49.0,6,6,6,6,6,6,6,6,6,6,6,6
Arizona State,501.0,559.0,2392.0,465.0,293.0,3598.0,11.0,6.0,336.0,463.0,1846.0,404.0,221.0,2883.0,21.0,32.0,10,10,10,10,10,10,10,10,10,10,10,10,10
Kansas,170.0,496.0,1851.0,329.0,154.0,1685.0,12.0,11.0,382.0,485.0,2287.0,406.0,234.0,2901.0,14.0,14.0,4,4,4,4,4,4,4,4,4,4,4,4
Memphis,219.0,438.0,1660.0,361.0,206.0,2078.0,11.0,15.0,295.0,421.0,1396.0,436.0,265.0,3052.0,11.0,15.0,1,1,1,1,1,1,1,1,1,1,1,1
Navy,361.0,707.0,3885.0,139.0,71.0,1098.0,4.0,4.0,311.0,484.0,2234.0,364.0,254.0,2589.0,11.0,51.0,8,8,8,8,8,8,8,8,8,8,8,8
Stanford,398.0,548.0,2742.0,293.0,180.0,2633.0,9.0,9.0,242.0,400.0,1191.0,518.0,322.0,3221.0,12.0,34.0,11,11,11,11,11,11,11,11,11,11,11,11,11
UTEP,219.0,533.0,2213.0,292.0,169.0,1959.0,10.0,8.0,472.0,483.0,2974.0,273.0,161.0,2646.0,3.0,42.0,5,5,5,5,5,5,5,5,5,5,5,5
Alabama-Birmingham,0
Mid Tennessee St,0
Southern Methodist,0
Texas A & M,0
Texas-El Paso,0
Troy State,0
Central Florida,0
