TeamName,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,Wins
TeamName,0
Arkansas State,175.0,507.0,2012.0,300.0,144.0,1735.0,15.0,15.0,289.0,393.0,1782.0,277.0,158.0,1931.0,19.0,7.0,5,5,5,5,5,5,5,5,5,5,5,5
Auburn,271.0,435.0,1860.0,261.0,161.0,2134.0,10.0,8.0,167.0,396.0,1510.0,312.0,171.0,2060.0,9.0,34.0,9,9,9,9,9,9,9,9,9,9,9,9,9
Baylor,236.0,235.0,482.0,510.0,307.0,3300.0,17.0,17.0,391.0,461.0,2293.0,364.0,210.0,2605.0,16.0,47.0,4,4,4,4,4,4,4,4,4,4,4,4
Boise State,431.0,516.0,2674.0,276.0,184.0,2417.0,8.0,9.0,187.0,323.0,984.0,365.0,208.0,2301.0,17.0,42.0,11,11,11,11,11,11,11,11,11,11,11,11
Boston College,279.0,405.0,1385.0,428.0,264.0,2889.0,9.0,11.0,180.0,343.0,1095.0,442.0,264.0,2551.0,21.0,34.0,7,7,7,7,7,7,7,7,7,7,7,7
Brigham Young,391.0,406.0,1672.0,405.0,283.0,3831.0,7.0,4.0,183.0,378.0,1389.0,411.0,229.0,2500.0,16.0,49.0,7,7,7,7,7,7,7,7,7,7,7,7
Buffalo,180.0,380.0,1082.0,354.0,200.0,2136.0,13.0,11.0,431.0,473.0,2218.0,275.0,184.0,2467.0,10.0,40.0,4,4,4,4,4,4,4,4,4,4,4,4
California,340.0,395.0,1875.0,389.0,226.0,3057.0,13.0,8.0,241.0,392.0,1467.0,392.0,219.0,2945.0,20.0,42.0,9,9,9,9,9,9,9,9,9,9,9,9
Central Michigan,368.0,390.0,1662.0,421.0,264.0,3281.0,11.0,11.0,298.0,476.0,1710.0,445.0,275.0,2752.0,14.0,17.0,7,7,7,7,7,7,7,7,7,7,7,7
Cincinnati,232.0,479.0,1611.0,308.0,187.0,2468.0,15.0,11.0,231.0,351.0,1290.0,374.0,195.0,2361.0,12.0,15.0,6,6,6,6,6,6,6,6,6,6,6,6
Clemson,372.0,470.0,2702.0,288.0,175.0,2238.0,10.0,14.0,182.0,423.0,1240.0,356.0,193.0,2001.0,14.0,33.0,5,5,5,5,5,5,5,5,5,5,5,5
Duke,166.0,412.0,1179.0,358.0,189.0,2222.0,17.0,14.0,406.0,441.0,2016.0,343.0,206.0,2728.0,10.0,13.0,1,1,1,1,1,1,1,1,1,1,1,1,1
East Carolina,261.0,418.0,1448.0,386.0,230.0,2761.0,11.0,10.0,246.0,433.0,1731.0,358.0,210.0,2264.0,16.0,12.0,7,7,7,7,7,7,7,7,7,7,7,7
Eastern Michigan,147.0,374.0,1269.0,370.0,217.0,2046.0,16.0,5.0,322.0,501.0,2416.0,319.0,203.0,2244.0,7.0,20.0,3,3,3,3,3,3,3,3,3,3,3,3
Florida,333.0,433.0,2084.0,362.0,229.0,3091.0,14.0,10.0,175.0,347.0,968.0,444.0,240.0,2526.0,20.0,42.0,10,10,10,10,10,10,10,10,10,10,10,10
